"Id","Pred"
"2012_1160_1382",0.493694920686536
"2012_1160_1387",0.389553278374356
"2012_1160_1388",0.32245023506343
"2012_1160_1393",0.144967735836431
"2012_1160_1396",0.349086901151854
"2012_1160_1400",0.572426588381069
"2012_1160_1421",0.519603143534494
"2012_1160_1424",0.408726211867828
"2012_1160_1433",0.265099496891361
"2012_1160_1435",0.348300545773918
"2012_1160_1436",0.537131755444163
"2012_1160_1438",0.528788496395706
"2012_1160_1443",0.749789102718406
"2012_1160_1452",0.617204447285616
"2012_1160_1455",0.275902559588056
"2012_1160_1458",0.365599327960033
"2012_1160_1462",0.551563208093695
"2012_1161_1163",0.583840110553912
"2012_1161_1166",0.250984508645426
"2012_1161_1172",0.409481249518997
"2012_1161_1178",0.524314968298546
"2012_1161_1181",0.282003208928054
"2012_1161_1196",0.437894842409554
"2012_1161_1199",0.292465526559315
"2012_1161_1207",0.417035399203669
"2012_1161_1211",0.32921777901254
"2012_1161_1217",0.331612595973196
"2012_1161_1231",0.352775430147522
"2012_1161_1233",0.39430064530869
"2012_1161_1235",0.450616261216555
"2012_1161_1242",0.225852043882849
"2012_1161_1243",0.484782672740679
"2012_1161_1246",0.129128492736833
"2012_1161_1249",0.552666675215614
"2012_1161_1250",0.368325984661595
"2012_1161_1253",0.404595217995305
"2012_1161_1254",0.372098867128454
"2012_1161_1257",0.31451237959277
"2012_1161_1259",0.451471849053751
"2012_1161_1266",0.321005408646849
"2012_1161_1272",0.275110445837719
"2012_1161_1276",0.365953962015872
"2012_1161_1277",0.221846657439568
"2012_1161_1281",0.181887001431727
"2012_1161_1285",0.346122659403536
"2012_1161_1290",0.572708176524664
"2012_1161_1293",0.206095366214966
"2012_1161_1301",0.514594182326559
"2012_1161_1307",0.253533999430389
"2012_1161_1308",0.431249378035482
"2012_1161_1313",0.499831138258031
"2012_1161_1314",0.201090837571187
"2012_1161_1323",0.427594621224617
"2012_1161_1325",0.354370602908756
"2012_1161_1326",0.259320618529854
"2012_1161_1345",0.515335098717743
"2012_1161_1355",0.328420635692622
"2012_1161_1361",0.3407785585095
"2012_1161_1378",0.524753192735856
"2012_1161_1379",0.467730753742207
"2012_1161_1382",0.475082510597417
"2012_1161_1387",0.371982478389659
"2012_1161_1388",0.306387006883582
"2012_1161_1393",0.135971677868003
"2012_1161_1396",0.332347617570673
"2012_1161_1400",0.554094341723253
"2012_1161_1421",0.500980461380729
"2012_1161_1424",0.390844310045411
"2012_1161_1433",0.250835574716394
"2012_1161_1435",0.331579760987085
"2012_1161_1436",0.518558979013397
"2012_1161_1438",0.510186228212918
"2012_1161_1443",0.735548163865446
"2012_1161_1452",0.599448650891701
"2012_1161_1455",0.261264015168978
"2012_1161_1458",0.348492167023797
"2012_1161_1462",0.533066110172735
"2012_1163_1166",0.192798757083336
"2012_1163_1172",0.330778107799429
"2012_1163_1178",0.439985482654895
"2012_1163_1181",0.218726314414913
"2012_1163_1196",0.357032405599568
"2012_1163_1199",0.227585175287831
"2012_1163_1207",0.337710671961095
"2012_1163_1211",0.259170822705008
"2012_1163_1217",0.261254553987326
"2012_1163_1231",0.279806975172862
"2012_1163_1233",0.316949206227653
"2012_1163_1235",0.368946572665997
"2012_1163_1242",0.172153600152826
"2012_1163_1243",0.401445514268737
"2012_1163_1246",0.0955874490690753
"2012_1163_1249",0.468266069848685
"2012_1163_1250",0.29360013230619
"2012_1163_1253",0.326312245392779
"2012_1163_1254",0.29696742869238
"2012_1163_1257",0.24644472807813
"2012_1163_1259",0.369751458254097
"2012_1163_1266",0.25204921476076
"2012_1163_1272",0.212921524172688
"2012_1163_1276",0.291487277862613
"2012_1163_1277",0.168892768473385
"2012_1163_1281",0.136794560900243
"2012_1163_1285",0.273947829377491
"2012_1163_1290",0.488589847121541
"2012_1163_1293",0.156146798474619
"2012_1163_1301",0.430413493739066
"2012_1163_1307",0.194911003679944
"2012_1163_1308",0.350848148221181
"2012_1163_1313",0.415995784824893
"2012_1163_1314",0.152122746154594
"2012_1163_1323",0.347458507903972
"2012_1163_1325",0.281215560958455
"2012_1163_1326",0.199717604485215
"2012_1163_1345",0.431140860379917
"2012_1163_1355",0.258477930020529
"2012_1163_1361",0.269259215125771
"2012_1163_1378",0.4404184815991
"2012_1163_1379",0.385133706538957
"2012_1163_1382",0.392143684118733
"2012_1163_1387",0.296863429645624
"2012_1163_1388",0.239463563371945
"2012_1163_1393",0.100858981845563
"2012_1163_1396",0.261894732146337
"2012_1163_1400",0.469704639941435
"2012_1163_1421",0.417113096953132
"2012_1163_1424",0.31381961195105
"2012_1163_1433",0.192675468755372
"2012_1163_1435",0.26122596283093
"2012_1163_1436",0.434310017462875
"2012_1163_1438",0.426093649278521
"2012_1163_1443",0.664719857359142
"2012_1163_1452",0.516147063365866
"2012_1163_1455",0.201335743170357
"2012_1163_1458",0.276031820085786
"2012_1163_1462",0.448656649854808
"2012_1166_1172",0.674203309200521
"2012_1166_1178",0.76686714681787
"2012_1166_1181",0.539622197336809
"2012_1166_1196",0.699235135888949
"2012_1166_1199",0.552290327836389
"2012_1166_1207",0.681009099395649
"2012_1166_1211",0.594269408838315
"2012_1166_1217",0.596876655444846
"2012_1166_1231",0.619283178721734
"2012_1166_1233",0.660180430011868
"2012_1166_1235",0.709959506129013
"2012_1166_1242",0.465426646602578
"2012_1166_1243",0.73739647767929
"2012_1166_1246",0.306758417320113
"2012_1166_1249",0.786644979609585
"2012_1166_1250",0.635054630735628
"2012_1166_1253",0.669741043663393
"2012_1166_1254",0.638796705337025
"2012_1166_1257",0.577925089460538
"2012_1166_1259",0.710670531453673
"2012_1166_1266",0.585213609202276
"2012_1166_1272",0.531090282755376
"2012_1166_1276",0.632685358272729
"2012_1166_1277",0.459695453026163
"2012_1166_1281",0.398853041297272
"2012_1166_1285",0.612359671059265
"2012_1166_1290",0.799997308070415
"2012_1166_1293",0.436530270145056
"2012_1166_1301",0.759832563080774
"2012_1166_1307",0.503379026204954
"2012_1166_1308",0.693516882190313
"2012_1166_1313",0.748888491850184
"2012_1166_1314",0.428953512802806
"2012_1166_1323",0.690337283916589
"2012_1166_1325",0.620927315230658
"2012_1166_1326",0.510964693048381
"2012_1166_1345",0.76037346133146
"2012_1166_1355",0.593398227769959
"2012_1166_1361",0.60671910456303
"2012_1166_1378",0.76718114231102
"2012_1166_1379",0.723944300620338
"2012_1166_1382",0.729801529641582
"2012_1166_1387",0.638681748866662
"2012_1166_1388",0.568639701663237
"2012_1166_1393",0.319560893691442
"2012_1166_1396",0.597673881528658
"2012_1166_1400",0.787612872891575
"2012_1166_1421",0.749752044815931
"2012_1166_1424",0.656921187975551
"2012_1166_1433",0.499801901300355
"2012_1166_1435",0.59684100892221
"2012_1166_1436",0.762717895434299
"2012_1166_1438",0.756598244400852
"2012_1166_1443",0.892479817809648
"2012_1166_1452",0.817057383127787
"2012_1166_1455",0.513486552534994
"2012_1166_1458",0.614837997176999
"2012_1166_1462",0.773087229302529
"2012_1172_1178",0.613831563656481
"2012_1172_1181",0.361597701490058
"2012_1172_1196",0.529067219462701
"2012_1172_1199",0.373476949802172
"2012_1172_1207",0.507788099585615
"2012_1172_1211",0.414446228808744
"2012_1172_1217",0.417075535594121
"2012_1172_1231",0.44010119476601
"2012_1172_1233",0.484215297973848
"2012_1172_1235",0.541883922079921
"2012_1172_1242",0.296134691270468
"2012_1172_1243",0.575718618711727
"2012_1172_1246",0.176161084411804
"2012_1172_1249",0.640506075091488
"2012_1172_1250",0.456784393534569
"2012_1172_1253",0.494939147990419
"2012_1172_1254",0.460802383724386
"2012_1172_1257",0.398193780546058
"2012_1172_1259",0.542741605025424
"2012_1172_1266",0.405392711163213
"2012_1172_1272",0.353717900515881
"2012_1172_1276",0.454252363808307
"2012_1172_1277",0.291351969885717
"2012_1172_1281",0.242778819702851
"2012_1172_1285",0.432903096627427
"2012_1172_1290",0.659040067894119
"2012_1172_1293",0.272393222970986
"2012_1172_1301",0.604560415850743
"2012_1172_1307",0.328772553387974
"2012_1172_1308",0.522323833048987
"2012_1172_1313",0.590355413124611
"2012_1172_1314",0.266318853454366
"2012_1172_1323",0.518601019333103
"2012_1172_1325",0.441821682608614
"2012_1172_1326",0.335504582393707
"2012_1172_1345",0.605269345798815
"2012_1172_1355",0.413569954270358
"2012_1172_1361",0.427094287077732
"2012_1172_1378",0.61424799416307
"2012_1172_1379",0.558938130705997
"2012_1172_1382",0.566198503982902
"2012_1172_1387",0.460678605793317
"2012_1172_1388",0.389133765490942
"2012_1172_1393",0.184967378720727
"2012_1172_1396",0.417881553623858
"2012_1172_1400",0.641835080686911
"2012_1172_1421",0.591466741117751
"2012_1172_1424",0.480596171822057
"2012_1172_1433",0.325622662763157
"2012_1172_1435",0.417039518384904
"2012_1172_1436",0.608349647776332
"2012_1172_1438",0.600334925568627
"2012_1172_1443",0.800443278302542
"2012_1172_1452",0.683364824523789
"2012_1172_1455",0.33775856184457
"2012_1172_1458",0.435471039481787
"2012_1172_1462",0.622122756707533
"2012_1178_1181",0.262719149948624
"2012_1178_1196",0.414098746865062
"2012_1178_1199",0.272737795089748
"2012_1178_1207",0.393579154177945
"2012_1178_1211",0.30809047723796
"2012_1178_1217",0.310402726228262
"2012_1178_1231",0.330882068777365
"2012_1178_1233",0.371308663309506
"2012_1178_1235",0.426653579893789
"2012_1178_1242",0.209288489687469
"2012_1178_1243",0.460526127168125
"2012_1178_1246",0.118571982334943
"2012_1178_1249",0.528497682137516
"2012_1178_1250",0.345983444480292
"2012_1178_1253",0.38138092287468
"2012_1178_1254",0.349654148298
"2012_1178_1257",0.293915283131712
"2012_1178_1259",0.427499073658425
"2012_1178_1266",0.300169291407166
"2012_1178_1272",0.256129589075385
"2012_1178_1276",0.343677023363261
"2012_1178_1277",0.205498874854022
"2012_1178_1281",0.167848672284222
"2012_1178_1285",0.324435209669197
"2012_1178_1290",0.548737862309786
"2012_1178_1293",0.190623951676319
"2012_1178_1301",0.490265396456034
"2012_1178_1307",0.235558036078355
"2012_1178_1308",0.407552575781302
"2012_1178_1313",0.475516572062369
"2012_1178_1314",0.185907135333499
"2012_1178_1323",0.403956007968023
"2012_1178_1325",0.332429091645141
"2012_1178_1326",0.241066872398041
"2012_1178_1345",0.491006717029768
"2012_1178_1355",0.307321052668015
"2012_1178_1361",0.319262465857028
"2012_1178_1378",0.500439282005393
"2012_1178_1379",0.443592819537432
"2012_1178_1382",0.450886567320898
"2012_1178_1387",0.349540871868517
"2012_1178_1388",0.286099942474843
"2012_1178_1393",0.124935981823908
"2012_1178_1396",0.311112618479299
"2012_1178_1400",0.529936877589018
"2012_1178_1421",0.476663267701903
"2012_1178_1424",0.367931443425948
"2012_1178_1433",0.232991217264845
"2012_1178_1435",0.310371016153943
"2012_1178_1436",0.494233602113258
"2012_1178_1438",0.485857248531183
"2012_1178_1443",0.716185881049866
"2012_1178_1452",0.57586750061226
"2012_1178_1455",0.242918336963883
"2012_1178_1458",0.326730435374355
"2012_1178_1462",0.508779376398575
"2012_1181_1196",0.664817297804386
"2012_1181_1199",0.512773994091053
"2012_1181_1207",0.645562794857242
"2012_1181_1211",0.555476059584874
"2012_1181_1217",0.558147242958952
"2012_1181_1231",0.581195995461651
"2012_1181_1233",0.623698543150872
"2012_1181_1235",0.676200600124829
"2012_1181_1242",0.426208787397884
"2012_1181_1243",0.705506392675267
"2012_1181_1246",0.274056118400959
"2012_1181_1249",0.758779121865449
"2012_1181_1250",0.597519810311298
"2012_1181_1253",0.633716083424674
"2012_1181_1254",0.601405191184383
"2012_1181_1257",0.538781857883832
"2012_1181_1259",0.676956727695642
"2012_1181_1266",0.546215571729163
"2012_1181_1272",0.491425836560258
"2012_1181_1276",0.595062238223028
"2012_1181_1277",0.420580572605126
"2012_1181_1281",0.361451861921375
"2012_1181_1285",0.574056248755721
"2012_1181_1290",0.773372958890011
"2012_1181_1293",0.397934771503174
"2012_1181_1301",0.729668229369265
"2012_1181_1307",0.463737408880876
"2012_1181_1308",0.658764017988592
"2012_1181_1313",0.71786000818604
"2012_1181_1314",0.3905635774354
"2012_1181_1323",0.655403024841219
"2012_1181_1325",0.582893829851284
"2012_1181_1326",0.47129260855426
"2012_1181_1345",0.730252945276769
"2012_1181_1355",0.554584014236469
"2012_1181_1361",0.568251294724738
"2012_1181_1378",0.737621060035596
"2012_1181_1379",0.691104925641281
